OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,State,ZipCode,Neighborhood,LargestPropertyUseType,YearsENERGYSTARCertified,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor,harvesine_distance
34348,2016,NonResidential,Retail Store,Pike Plaza,1401 2nd Ave,WA,98101.0,DOWNTOWN,Retail Store,,1.0,3.0,103000.0,94.5,3716435.25,0.0,2983252.5,733218.5,59.74,25,1,1.0,0.0,103000.0,34333.333,12358.158528314603
34891,2016,NonResidential,Supermarket / Grocery Store,70500883 -- West Seattle,4550 42nd Ave SW,WA,98116.0,SOUTHWEST,Supermarket/Grocery Store,,1.0,1.0,37864.0,59.0,8156275.5,0.0,5527179.5,2629213.5,178.17000000000002,8,1,1.0,0.0,37864.0,37864.0,12363.54082374309
34908,2016,NonResidential,Supermarket / Grocery Store,70500887 -- Broadway Market,509-23 BROADWAY E,WA,98122.0,EAST,Supermarket/Grocery Store,2013,1.0,2.0,66497.0,87.5,8950546.0,0.0,8767681.5,183038.0,70.845,66,1,1.0,0.0,66497.0,33248.5,12356.289030044734
35391,2016,NonResidential,Retail Store,LUMEN Commercial,500 Mercer st,WA,98109.0,MAGNOLIA / QUEEN ANNE,Retail Store,,1.0,4.0,34010.0,4.0,3513842.125,0.0,3513914.0,0.0,24.495,10,1,1.0,0.0,34010.0,8502.5,12357.97569637569
35392,2016,NonResidential,Supermarket / Grocery Store,70500881 -- Uptown,500 Mercer Street,WA,98109.0,MAGNOLIA / QUEEN ANNE,Supermarket/Grocery Store,2013,1.0,4.0,45980.0,80.0,8343499.5,0.0,5315000.0,3028608.5,197.9,10,1,1.0,0.0,45980.0,11495.0,12357.97569637569
36034,2016,NonResidential,Retail Store,Harvard Market,1401 Broadway,WA,98122.0,EAST,Retail Store,,0.5,3.0,45743.0,86.5,5537907.0,0.0,4455373.5,1082629.0,88.56,20,1,1.0,0.0,91486.0,15247.667,12356.736347476588
36587,2016,NonResidential,Other,Meredith Mathews East Madison YMCA,1700 23rd Ave,WA,98122.0,CENTRAL,Fitness Center/Health Club/Gym,,1.0,1.0,45000.0,,3516863.5,0.0,1044786.5,2472098.0,138.57999999999998,25,2,1.0,0.0,45000.0,45000.0,12355.282930196525
37008,2016,NonResidential,Other,CenturyLink Field Event Center,1000 Occidental Ave.,WA,98134.0,GREATER DUWAMISH,Parking,,1.0,6.0,333698.0,,12525291.0,0.0,9130416.5,3395058.5,243.965,17,2,1.0,0.0,333698.0,55616.333,12358.290519312528
37248,2016,NonResidential,Warehouse,Rainier Malt House,5840 Airport Way South,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,4.0,72859.0,54.5,1511478.4375,0.0,1426781.5,84726.0,14.445,112,1,1.0,0.0,72859.0,18214.75,12359.465184145245
40008,2016,NonResidential,Mixed Use Property,(ID#40008) KC Metro Transit Power Distribution,2255 4TH AVE S,WA,98134.0,GREATER DUWAMISH,Other,,1.0,3.0,21947.0,27.0,1548239.125,0.0,949643.0,598615.5,38.415,12,3,1.0,0.0,21947.0,7315.667,12358.758252536374
40028,2016,NonResidential,Warehouse,Sandpoint #5,7561 63rd Ave NE,WA,98115.0,NORTHEAST,Non-Refrigerated Warehouse,,1.0,0.0,384772.0,67.0,15309296.5,0.0,8970104.5,6339377.0,399.22,76,2,1.0,0.0,384772.0,inf,12349.397629018353
40031,2016,NonResidential,Medical Office,Sandpoint #25,6222 NE 74th St,WA,98115.0,NORTHEAST,Medical Office,,1.0,0.0,30287.0,44.0,2084881.0,0.0,1743312.0,341603.5,30.299999999999997,56,1,1.0,0.0,30287.0,inf,12349.490136215636
40034,2016,NonResidential,Small- and Mid-Sized Office,Sandpoint #29,6200 NE 74th ST,WA,98115.0,NORTHEAST,Office,,1.0,0.0,21931.0,26.5,3839674.125,0.0,1355847.5,2483854.0,141.37,56,1,1.0,0.0,21931.0,inf,12349.53510632224
40067,2016,NonResidential,Small- and Mid-Sized Office,Olympic Block,101 Yesler Way,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,71949.0,74.0,4346375.25,0.0,4346466.0,0.0,30.3,31,2,1.0,0.0,71949.0,11991.5,12358.155570625977
40348,2016,NonResidential,Mixed Use Property,Broadway Market,401 Broadway E,WA,98102.0,EAST,Parking,,1.0,2.0,140823.0,30.0,8174458.0,0.0,7940426.5,234308.5,67.795,100,7,0.57819,0.42181,140823.0,70411.5,12356.289030044734
40447,2016,Nonresidential COS,Mixed Use Property,OCC Complex,2700 Airport Way S,WA,98134.0,GREATER DUWAMISH,Office,,3.0,1.0,87458.0,,8581957.0,0.0,3967610.0,4614430.5,272.735,50,4,1.0,0.0,29152.667,87458.0,12358.319293301116
41928,2016,NonResidential,Supermarket / Grocery Store,Safeway 1586 - 15th Ave,12318 15th Ave NE,WA,98115.0,NORTH,Supermarket/Grocery Store,,1.0,1.0,51400.0,74.5,11674186.5,0.0,6926135.5,4748195.0,300.46000000000004,5,2,1.0,0.0,51400.0,51400.0,12351.158221438001
42069,2016,NonResidential,Small- and Mid-Sized Office,NORTH POINTE,2101 N 34TH ST,WA,98103.0,LAKE UNION,Office,,1.0,1.0,26263.0,59.0,1727858.1875,0.0,1727895.5,0.0,12.05,23,1,1.0,0.0,26263.0,26263.0,12355.955956771248
45287,2016,Nonresidential COS,Other,Medgar Evers Pool,500 23 Ave E,WA,98122.0,CENTRAL,Other - Recreation,,0.5,1.0,21400.0,,5063179.75,0.0,2575032.0,2488202.0,150.1,48,3,1.0,0.0,42800.0,21400.0,12355.779995281104
45927,2016,NonResidential,Laboratory,Reasearch and Training Building,300 Ninth Avenue,WA,98104.0,EAST,Laboratory,,1.0,8.0,178000.0,,52789224.0,30379661.0,22410032.0,0.0,2501.165,16,1,1.0,0.0,178000.0,22250.0,12357.29880080817
48287,2016,NonResidential,Large Office,Central Link Operations and Maintenance Facility,3407 Airport Way South,WA,98134.0,GREATER DUWAMISH,Office,,1.0,4.0,162157.0,,39837550.0,0.0,34977520.5,4860748.0,501.99,11,2,1.0,0.0,162157.0,40539.25,12358.698023683752
49687,2016,NonResidential,Supermarket / Grocery Store,Safeway 1885 - 1st Ave,516 1st Ave W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Supermarket/Grocery Store,,1.0,4.0,33997.0,23.0,9042960.5,0.0,8306379.0,736755.0,97.035,13,2,1.0,0.0,33997.0,8499.25,12358.713293603127
49695,2016,NonResidential,Large Office,City Place V - SEDO,207 Boren Ave. North,WA,98109.0,LAKE UNION,Office,,1.0,11.0,526423.0,97.5,17039074.0,0.0,16304914.5,734492.0,152.675,4,3,0.81913,0.18087,526423.0,47856.636,12357.434349256928
49697,2016,NonResidential,Mixed Use Property,Prudential Building,114 Alaskan Way S,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,74211.0,97.0,1374344.4375,0.0,1374373.5,0.0,9.58,114,3,1.0,0.0,74211.0,12368.5,12358.262696409822
49699,2016,NonResidential,Warehouse,21615-Seattle/10020 MartinLutherKing,10020 Martin Luther King Jr Way S,WA,98178.0,SOUTHEAST,Non-Refrigerated Warehouse,,1.0,2.0,45700.0,99.0,1525731.875,0.0,1442762.0,83000.0,14.465,28,1,1.0,0.0,45700.0,22850.0,12358.628411942193
49705,2016,Nonresidential COS,Other,Magnuson,7400 Sand Point Way NE,WA,98115.0,NORTHEAST,Other - Recreation,,7.5,0.0,502030.0,,17880578.0,0.0,9510714.0,8370064.0,510.83500000000004,87,1,1.0,0.0,66937.333,inf,12349.57588854702
49709,2016,NonResidential,Other,"Seattle ProCure Management, LLC.",1570 North 115th Street,WA,98013.0,NORTHWEST,Urgent Care/Clinic/Other Outpatient,,1.0,2.0,53575.0,,30499518.0,0.0,21935378.5,8564567.5,607.785,4,1,1.0,0.0,53575.0,26787.5,12353.08057568408
49712,2016,NonResidential,Large Office,Home Plate Center,1501 1st Ave S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,6.0,157345.0,77.0,9414841.5,0.0,9227761.0,187227.5,74.27499999999999,4,1,0.85674,0.14326,157345.0,26224.167,12358.761634915065
49715,2016,NonResidential,Residence Hall,Elm Hall,1218 NE Campus Pkwy,WA,98195.0,NORTHEAST,Residence Hall/Dormitory,,1.0,5.0,136758.0,90.0,6275367.5,0.0,3420620.0,2854748.0,175.46,4,1,1.0,0.0,136758.0,27351.6,12354.275876506043
49716,2016,NonResidential,Residence Hall,Alder Hall,1315 NE Campus Parkway,WA,98195.0,NORTHEAST,Residence Hall/Dormitory,,1.0,7.0,192259.0,72.0,8767617.0,0.0,5931729.0,2835888.0,191.97,4,2,1.0,0.0,192259.0,27465.571,12354.235061396099
49718,2016,Nonresidential COS,Other,South Transfer Station,130 South Kenyon St.,WA,98108.0,GREATER DUWAMISH,Other - Utility,,1.5,2.0,137138.0,,5435818.0,0.0,5435929.5,0.0,37.894999999999996,4,1,1.0,0.0,91425.333,68569.0,12361.353079799697
49725,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Jones Pavilion,1010 Spring St,WA,98101.0,EAST,Other,,1.0,7.0,267470.0,,42575382.0,18153646.0,24210249.0,0.0,1570.0149999999999,4,2,1.0,0.0,267470.0,38210.0,12357.270578480506
49732,2016,NonResidential,Hospital,Seattle Children's Hospital Building Hope,4500 40th Ave NE,WA,98145.0,NORTHEAST,Hospital (General Medical & Surgical),,1.0,8.0,330000.0,70.5,53246998.0,0.0,26104333.0,27143172.5,1623.555,3,1,1.0,0.0,330000.0,41250.0,12351.91678646914
49737,2016,NonResidential,Retail Store,MARQUEEN / MQH,600 Queen Anne Ave N,WA,98109.0,MAGNOLIA / QUEEN ANNE,Retail Store,,1.0,3.0,43832.0,67.0,3782742.0,0.0,1397996.5,2384775.5,136.39999999999998,98,3,0.85127,0.14873,43832.0,14610.667,12358.582649455338
49738,2016,NonResidential,Other,Jefferson Square SWAS1490/,42nd Ave. SW and SW Alaska St.,WA,98116.0,SOUTHWEST,Strip Mall,,1.0,6.0,146363.0,,11764830.0,0.0,6437751.0,5327212.0,327.805,29,1,1.0,0.0,146363.0,24393.833,12363.580085735575
49775,2016,NonResidential,Supermarket / Grocery Store,SAFEWAY 2932,2622 CALIFORNIA AVE SW,WA,98116.0,SOUTHWEST,Supermarket/Grocery Store,,1.0,1.0,74121.5,79.0,14839300.5,0.0,9179150.0,5660338.0,364.615,5,1,1.0,0.0,74121.5,74121.5,12362.706049543858
49776,2016,NonResidential,Large Office,Market Place Tower,2025 1st Avenue,WA,98121.0,DOWNTOWN,Office,201620092008,1.0,13.0,356172.5,84.5,14197099.5,0.0,13189632.0,1007759.0,145.47,28,5,0.58075,0.41925,356172.5,27397.885,12358.374882566844
49778,2016,NonResidential,Worship Facility,Center for Spiritual Living,5801 SAND POINT WAY NE,WA,98105.0,NORTHEAST,Worship Facility,,1.0,2.0,70292.0,36.0,1861760.8125,0.0,1038367.0,823416.5,50.97,8,1,1.0,0.0,70292.0,35146.0,12350.594784699577
49780,2016,NonResidential,Other,2020 Fifth Avenue Dat Center,2020 Fifth Avenue,WA,98121.0,DOWNTOWN,Data Center,,1.0,7.0,90679.0,100.0,37130149.0,0.0,37130823.0,0.0,258.85,41,2,0.6127,0.3873,90679.0,12954.143,12357.934698826917
49783,2016,NonResidential,Laboratory,UW Medicine Phase 3.1,750 Republican Street,WA,98109.0,LAKE UNION,Laboratory,,0.5,8.0,339591.0,,43505150.0,0.0,26094932.5,17410791.5,1106.605,3,3,0.66427,0.33573,679182.0,42448.875,12357.631308864253
49784,2016,NonResidential,Small- and Mid-Sized Office,Bullitt Center,1501 E. Madison St.,WA,98122.0,CENTRAL,Office,,1.0,6.0,46964.5,100.0,452602.54689999996,0.0,223543.0,0.0,1.56,3,1,1.0,0.0,46964.5,7827.417,12356.10990260697
49793,2016,NonResidential,Large Office,Interbay Worklofts,1631 15th Ave W.,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,3.0,94297.0,100.0,1370187.8125,0.0,1370216.5,0.0,9.55,3,2,0.70076,0.29924,94297.0,31432.333,12359.5067607283
49797,2016,NonResidential,Small- and Mid-Sized Office,Seattle Goodwill Job Training/ Education Center,700 Dearborn Place South,WA,98144.0,DOWNTOWN,Office,,1.0,3.0,63620.0,69.5,2451639.5,0.0,2394141.0,57547.0,19.75,3,1,0.8822,0.1178,63620.0,21206.667,12356.938238891757
49802,2016,NonResidential,Hotel,Hotel Ballard,5216 Ballard Ave NW,WA,98107.0,BALLARD,Hotel,,1.0,4.0,62381.0,59.5,3561324.75,0.0,3561400.0,0.0,24.825,3,3,0.81607,0.18393,62381.0,15595.25,12358.4125262078
49829,2016,NonResidential,Senior Care Community,Aegis on Madison,2200 E Madison,WA,98112.0,Central,Senior Care Community,,1.0,6.0,79805.0,26.5,7450458.0,0.0,4667062.5,2783491.5,180.365,3,2,0.95614,0.04386,79805.0,13300.833,12355.274654476103
49850,2016,NonResidential,K-12 School,Paul G Allen Athletic Center,14050 1st Ave NE,WA,98125.0,NORTHWEST,K-12 School,,1.0,2.0,48925.0,77.0,1932084.0625,0.0,1408766.5,507965.0,36.795,2,1,1.0,0.0,48925.0,24462.5,12351.628333243958
49858,2016,NonResidential,K-12 School,The Northwest School 401,401 Pike,WA,98122.0,EAST,K-12 School,,1.0,2.0,35780.0,44.5,2489464.5,0.0,1804959.5,684533.5,48.94,2,1,1.0,0.0,35780.0,17890.0,12357.075508521566
49862,2016,Nonresidential COS,Other,SCT Technical Pavilion,201 Thomas St.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,0.5,1.0,29000.0,,2392910.5,0.0,1628300.0,764645.0,51.965,54,1,1.0,0.0,58000.0,29000.0,12358.515661331146
49865,2016,NonResidential,Other,SOUTH,2623 NE 46th St,WA,98105.0,NORTHEAST,Lifestyle Center,,1.0,6.0,309433.0,,25816120.0,0.0,12272553.5,13543818.5,804.865,3,2,0.6134,0.3866,309433.0,51572.167,12352.921523848521
49867,2016,NonResidential,Large Office,Home Plate Center Bldg B,1521 1ST AVE S,WA,98134.0,GREATER DUWAMISH,Office,,1.0,7.0,329239.5,100.0,3861406.0,0.0,3603548.5,257916.0,38.82,2,2,0.77723,0.22277,329239.5,47034.214,12358.82158357263
49872,2016,NonResidential,Other,Mercedes-Benz of Seattle,2015 AIRPORT WAY S,WA,98134.0,GREATER DUWAMISH,Automobile Dealership,,1.0,2.0,56988.0,,597242.6875,0.0,283173.0,314075.5,18.655,2,2,1.0,0.0,56988.0,28494.0,12358.183014665035
49909,2016,Campus,University,SSCC DUWAMISH GEORGETOWN CAMPUS,6770 E. Marginal Way S.,WA,98108.0,GREATER DUWAMISH,College/University,,5.0,2.0,149856.0,,6230503.75,0.0,4926162.0,1304443.5,103.62,9,1,1.0,0.0,29971.2,74928.0,12360.295422012065
49911,2016,NonResidential,Other,Educare Early Learning Center,625 S.W. 100th St.,WA,98146.0,DELRIDGE,Pre-school/Daycare,,1.0,2.0,44162.0,,1403693.4375,0.0,856208.5,547501.0,35.045,6,2,1.0,0.0,44162.0,22081.0,12362.929091295126
49918,2016,Nonresidential COS,Other,Rainier Beach Community Center and Pool,8721 Rainier Ave S,WA,98118.0,SOUTHEAST,Other - Recreation,,1.0,1.0,51044.5,,13090212.0,0.0,4134310.0,8955989.5,504.46999999999997,3,7,1.0,0.0,51044.5,51044.5,12357.47755384474
49924,2016,NonResidential,Small- and Mid-Sized Office,SCCC DISTRICT/ERICKSON,1500 HARVARD AVE,WA,98122.0,EAST,Office,,0.5,2.0,57569.5,,2332991.875,0.0,2026444.0,306590.5,30.41,104,3,1.0,0.0,115139.0,28784.75,12356.729821527857
49925,2016,NonResidential,University,SCCC MITCHELL ACTIVITY CENTER/BOOKSTORE,1718 Broadway,WA,98122.0,EAST,College/University,,1.0,2.0,99765.0,,3400531.125,0.0,2140511.5,1260065.5,81.845,23,1,1.0,0.0,99765.0,49882.5,12356.545153044177
49926,2016,NonResidential,University,SCCC MAIN BROADWAY/EDISON,1701 BROADWAY,WA,98122.0,EAST,College/University,,1.0,3.0,428347.0,,36695070.0,13405599.5,21773873.5,1516044.5,1267.06,91,1,1.0,0.0,428347.0,142782.333,12356.591383253613
49940,2016,NonResidential,Hospital,Virginia Mason Medical Center - 2149,925 Seneca St.,WA,98101.0,EAST,Hospital (General Medical & Surgical),,1.0,8.0,374466.0,85.5,121299024.0,60766874.0,60532785.0,0.0,5112.46,96,1,1.0,0.0,374466.0,46808.25,12357.350090801769
49945,2016,NonResidential,Senior Care Community,Market Garage,1426 WESTERN AVE,WA,98101.0,DOWNTOWN,Senior Care Community,,1.0,3.0,182347.5,,3209319.75,0.0,2300021.0,909355.0,64.33,27,6,0.57225,0.42775,182347.5,60782.5,12358.36875757474
49946,2016,NonResidential,Supermarket / Grocery Store,70500891 -- Ballard,5700 24th Ave NW,WA,98107.0,BALLARD,Supermarket/Grocery Store,,1.0,8.0,41198.0,54.0,7323674.25,0.0,6719578.0,604226.0,78.93,6,1,1.0,0.0,41198.0,5149.75,12358.539997589054
49958,2016,Nonresidential COS,Other,First Hill Street Car Maintenance Shop,848 7th Ave S,WA,98124.0,GREATER DUWAMISH,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,1.0,1.0,20993.0,,918185.40625,0.0,790090.0,113575.5,11.54,2,4,1.0,0.0,20993.0,20993.0,12357.739945708972
49966,2016,NonResidential,Other,Smilow Rainier Vista Boys & Girls Club,4520 Martin Luther King Jr. Way S,WA,98108.0,SOUTHEAST,Pre-school/Daycare,,1.0,0.0,40265.0,,2058263.125,0.0,1352965.5,705325.5,46.894999999999996,7,1,1.0,0.0,40265.0,inf,12357.277847176127
49967,2016,Campus,University,University of Washington - Seattle Campus,NE 45th St & Brooklyn Ave,WA,98105.0,NORTHEAST,College/University,,111.0,0.0,9320156.0,,873923712.0,84985240.0,657074389.0,0.0,11140.56,116,1,1.0,0.0,83965.369,inf,12353.980464583576
49968,2016,NonResidential,University,Aerospace,3795 E Stevens Way NE,WA,98195.0,NORTHEAST,College/University,,1.0,4.0,58779.0,,5000717.0,0.0,3719217.0,0.0,25.93,47,1,1.0,0.0,58779.0,14694.75,12353.787606279491
49970,2016,NonResidential,Residence Hall,Cedar Hall,1112 NE 41st ST,WA,98105.0,NORTHEAST,Residence Hall/Dormitory,,1.0,0.0,176225.0,91.0,4926695.0,0.0,3424588.0,1502107.0,103.65,5,2,1.0,0.0,176225.0,inf,12354.346606521516
49972,2016,NonResidential,University,Computer Science and Electrical Engineering,3785 E Stevens Way NE,WA,98195.0,NORTHEAST,College/University,,1.0,6.0,203030.0,,51168308.0,0.0,28614613.0,0.0,199.48,18,1,1.0,0.0,203030.0,33838.333,12353.825645488063
49979,2016,NonResidential,Residence Hall,Lander Hall,1201 NE Campus Pkwy,WA,98195.0,NORTHEAST,Residence Hall/Dormitory,,1.0,0.0,166991.0,19.0,15965859.0,0.0,8902529.0,7063329.0,437.2,63,1,1.0,0.0,166991.0,inf,12354.343804459446
49980,2016,NonResidential,Residence Hall,Mercer Hall,1009 NE Pacific St,WA,98195.0,NORTHEAST,Residence Hall/Dormitory,,1.0,0.0,89392.0,16.0,6960904.5,0.0,6960904.0,0.0,48.53,46,1,1.0,0.0,89392.0,inf,12354.542763951724
49983,2016,NonResidential,Residence Hall,Poplar Hall,3715 W Stevens Way NE,WA,98195.0,NORTHEAST,Residence Hall/Dormitory,,1.0,0.0,97040.0,69.0,3894142.5,0.0,3129824.0,764318.0,62.41,5,1,1.0,0.0,97040.0,inf,12354.00742548306
49985,2016,NonResidential,Large Office,Amazon Phase VI,500 9th Avenue North,WA,98109.0,LAKE UNION,Office,20172016,1.0,6.0,427181.0,99.0,16550909.0,0.0,14453010.5,2098203.0,212.195,2,2,0.80196,0.19804,427181.0,71196.833,12357.484063155587
49998,2016,NonResidential,Self-Storage Facility,West Coast Self-Storage of Columbia City,3736 Rainier Ave S,WA,98144.0,SOUTHEAST,Self-Storage Facility,,1.0,4.0,101580.0,,895706.34375,0.0,789280.5,106441.0,11.155000000000001,2,1,0.86214,0.13786,101580.0,25395.0,12356.729884471657
50002,2016,NonResidential,Other,Audi Seattle UVA Bldg,4741 11TH AVE NE,WA,98105.0,NORTHEAST,Parking,,1.0,3.0,33648.0,,1394567.3125,0.0,1394596.0,0.0,9.725,2,2,-0.25116,1.25116,33648.0,11216.0,12354.04051173367
50026,2016,NonResidential,Small- and Mid-Sized Office,Chophouse Row,1424 11th Ave,WA,98122.0,EAST,Office,,1.0,5.0,37873.0,,2346692.5,0.0,1292155.0,1054537.0,65.01,1,5,1.0,0.0,37873.0,7574.6,12356.489720794303
50031,2016,NonResidential,Large Office,Dexter Station,1101 Dexter Ave. N.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Office,2017,1.0,10.0,513816.0,,18760766.0,0.0,16953109.0,1807655.0,214.19,1,3,1.0,0.0,513816.0,51381.6,12357.453992351831
50035,2016,NonResidential,Hotel,Hilton Garden Inn Seattle,1821 Boren Ave,WA,98101.0,DOWNTOWN,Hotel,,1.0,14.0,144614.0,89.0,5525072.5,0.0,5269208.0,255864.0,50.32,1,1,1.0,0.0,144614.0,10329.571,12357.361056772263
50037,2016,NonResidential,Large Office,"MAPS 325 Ninth Avenue North, LLC",325 9th Avenue North,WA,98109.0,LAKE UNION,Office,,1.0,12.0,480702.0,99.0,12720069.0,0.0,11452968.0,1267099.0,147.14,2,2,0.66037,0.33963,480702.0,40058.5,12357.619944386262
50038,2016,NonResidential,Mixed Use Property,Salmon Bay Marine Center West,2360 W Commodore Way,WA,98199.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,2.0,25532.0,84.0,628231.5625,0.0,628244.5,0.0,4.38,2,5,1.0,0.0,25532.0,12766.0,12358.955395796422
50039,2016,NonResidential,Other,Honda of Seattle/Toyota of Seattle,2005 Airport Way South,WA,98134.0,GREATER DUWAMISH,Parking,,1.0,2.0,108036.0,,4991893.5,0.0,3752536.0,1239357.0,91.98,1,2,1.0,0.0,108036.0,54018.0,12358.10040829179
50045,2016,NonResidential,Large Office,"Sidneysea, LLC",400 9th Avenue North,WA,98109.0,LAKE UNION,Office,,1.0,12.0,483397.0,98.0,13998638.0,0.0,11733018.0,2265619.0,202.12,1,2,0.65617,0.34383,483397.0,40283.083,12357.564826487012
50054,2016,Nonresidential COS,Large Office,400 FAIRVIEW OFFICE BLDG,400 FAIRVIEW AVE N,WA,98109.0,LAKE UNION,Office,,1.0,13.0,536697.0,98.0,13239050.0,0.0,9925769.0,3313279.0,245.16,2,3,0.63171,0.36829,536697.0,41284.385,12357.172647227511
50062,2016,NonResidential,Hotel,Olympic Hospitality,3926 Aurora Ave N,WA,98103.0,LAKE UNION,Hotel,,1.0,4.0,126823.0,72.0,6042399.5,0.0,4115620.0,1926779.0,131.02,2,3,0.67246,0.32754,126823.0,31705.75,12356.563731686447
50068,2016,NonResidential,Warehouse,Airport - Maintenance Shop - DOT: KCIA,6518 Ellis,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,52085.0,37.0,3605855.5,0.0,732803.0,2873052.0,157.7,61,1,0.91894,0.08106,52085.0,52085.0,12359.759169248164
50069,2016,NonResidential,Small- and Mid-Sized Office,Airport - Main Terminal,7277 Perimeter Rd.,WA,98108.0,GREATER DUWAMISH,Office,,1.0,2.0,24990.0,9.0,4420650.5,0.0,2167029.0,2253621.0,134.8,87,1,1.0,0.0,24990.0,12495.0,12359.107097501366
50070,2016,NonResidential,Other,Tennis Center Sand Point,7135 Sportsfield Drive NE,WA,98155.0,NORTHEAST,Other - Recreation,,1.0,1.0,72000.0,,2925780.0,0.0,1901620.0,1024160.0,67.65,3,1,1.0,0.0,72000.0,72000.0,12349.522575867937
50081,2016,NonResidential,K-12 School,Hamlin Robinson School,1701 20th Ave South,WA,98144.0,GREATER DUWAMISH,K-12 School,,1.0,3.0,45000.0,77.0,1325972.75,0.0,1325973.0,0.0,9.24,1,2,1.0,0.0,45000.0,15000.0,12356.92135151214
50094,2016,NonResidential,Mixed Use Property,AIBS,601 Westlake Ave N.,WA,98109.0,LAKE UNION,Laboratory,,1.0,6.0,345290.0,,39364116.0,0.0,23636804.0,15727308.0,1000.06,1,6,0.75375,0.24625,345290.0,57548.333,12357.391455427858
50101,2016,Nonresidential WA,University,Burke Museum,4331 Memorial Way NE,WA,98195.0,NORTHEAST,College/University,,1.0,1.0,68072.0,,3180819.25,0.0,3180819.0,0.0,22.17,54,1,1.0,0.0,68072.0,68072.0,12353.898892487212
50196,2016,Nonresidential COS,Mixed Use Property,Northgate Community Center,10510 5th Ave NE,WA,,NORTH,Other - Recreation,,1.0,1.0,20616.0,,636965.5,0.0,636965.4881,0.0,4.44,11,5,1.0,0.0,20616.0,20616.0,12352.481098627339
50198,2016,Nonresidential COS,Other,Fire Station 06 (New),405 MLK Jr Way S,WA,,CENTRAL,Prison/Incarceration,,1.0,1.0,11685.0,,851053.8125,0.0,347288.714,503764.9902,29.18,3,1,1.0,0.0,11685.0,11685.0,12355.829789085978
50201,2016,Nonresidential COS,Other,Fire Station 35 (New),8729 15th Ave NW,WA,,BALLARD,Prison/Incarceration,,1.0,1.0,11968.0,,783423.0,0.0,403243.1149,380179.9805,23.0,6,1,1.0,0.0,11968.0,11968.0,12356.769460375222
50204,2016,Nonresidential COS,Other,Fire Station 39 (New),2806 NE 127th St,WA,,NORTH,Prison/Incarceration,,1.0,1.0,11285.0,,645665.375,0.0,431795.424,213870.0195,14.37,67,1,1.0,0.0,11285.0,11285.0,12350.042103565742
50207,2016,Nonresidential COS,Other,Ballard Community Center,6020 28th ave NW,WA,,BALLARD,Other - Recreation,,1.0,1.0,16795.0,,936616.5,0.0,542134.386,394481.9824,24.73,105,5,1.0,0.0,16795.0,16795.0,12358.754367763657
50208,2016,Nonresidential COS,Other,Ballard Pool,1471 NW 67th St,WA,,BALLARD,Other - Recreation,,1.0,1.0,12769.0,,5117308.5,0.0,1205173.312,3912135.1560000004,216.18,44,4,1.0,0.0,12769.0,12769.0,12357.459794147691
50212,2016,Nonresidential COS,Other,Conservatory Campus,1400 E Galer St,WA,,EAST,Other - Recreation,,1.0,1.0,23445.0,,5976246.0,0.0,1260869.84,4715375.781,259.22,104,1,1.0,0.0,23445.0,23445.0,12355.479731600717
50219,2016,Nonresidential COS,Mixed Use Property,Garfield Community Center,2323 East Cherry St,WA,,CENTRAL,Other - Recreation,,1.0,1.0,20050.0,,1813404.0,0.0,769453.0749,1043951.074,60.81,22,4,1.0,0.0,20050.0,20050.0,12355.718109997033
